txn_id,date,account_id,counterparty,description,amount,currency
TXN-9782-0034,2025-11-17,ACC-9782,Ashford Consulting Partners,"Equipment yard lease — Zhezkazgan compound, June",-233669767.10,USD
TXN-9965-0014,2025-11-17,ACC-9965,Bridgeport Payroll Group,Payroll for drivers — Q1,-3763598.49,USD
TXN-B2-0045,2025-11-17,ACC-7202,Hartley Telecom Co Enterprise,"Interest income on treasury bills — Ekibastuz block B, period 04",3025957.71,USD
TXN-F3-0050,2025-11-17,ACC-7303,Juniper Uniforms Co Supply,"Sewer discharge levy — Ekibastuz block B, November 2025",-11052014.01,USD
TXN-H1-0027,2025-11-17,ACC-7501,Ironwood Logistics Trust (Semey base),District heating utility charge — Shymkent depot 2026,-312070629.48,USD
TXN-J3-0032,2025-11-17,ACC-7603,Glenwood Facilities Holdings (Oskemen unit),"Unused ad campaign budget returned — Semey base, instalment 1",16065437.38,USD
TXN-9029-0030,2025-11-18,ACC-9029,Eastgate Cleaning Corp Enterprise (Kostanay centre),Marketing photography and artwork — Kyzylorda station 2024,-14973883.53,USD
TXN-9599-0038,2025-11-18,ACC-9599,Eastgate Cleaning Corp Enterprise,"Franchise tax filing — Atyrau terminal, September",-1288999.02,USD
TXN-H2-0014,2025-11-18,ACC-7502,Aral Export Traders LLP,Advance cargo sales settlement fourth quarter,1905338.22,USD
TXN-J2-0028,2025-11-18,ACC-7602,Bridgeport Maintenance Company (Pavlodar block),Seasonal payroll run — Kostanay centre,-5964103.25,USD
TXN-J6-0028,2025-11-18,ACC-7606,Zhaik Transport Operator JSC,Pipeline tariff sales settlement Q4,3298311.19,USD
TXN-9247-0022,2025-11-19,ACC-9247,Bridgeport Cleaning Partners LLP,Payroll clearing account sweep back,1912696.57,USD
TXN-9293-0031,2025-11-19,ACC-9293,Dunmore Realty (Uralsk annex),Industry exhibition stand marketing — period 03,-1620019.71,USD
TXN-9512-0049,2025-11-19,ACC-9512,Juniper Cleaning (Turkistan point),Interest on escrow balance — April 2026,8325717.89,USD
TXN-9907-0013,2025-11-19,ACC-9907,Ironwood Facilities Partners (Taraz site),"Term loan interest — Turkistan point, Q1 2026",-657487.31,USD
TXN-G1-0041,2025-11-19,ACC-7401,Cedarville Janitorial Holdings (Taraz site),Rent for staff dormitory — Almaty office 2026,-16895454.93,USD
TXN-G3-0017,2025-11-19,ACC-7403,Ironwood Maintenance Group Trading House (Atyrau terminal),"Franchise tax filing — Aktobe hub, H1 2024",-12353713.10,USD
TXN-H2-0056,2025-11-19,ACC-7502,Eastgate Cleaning Corp,"Sewer discharge levy — Oskemen unit, Q3 2026",-15336510.06,USD
TXN-J4-0025,2025-11-19,ACC-7604,Juniper Landscaping LLC Enterprise (Semey base),Payroll overfunding returned — October 2026,413148.28,EUR
TXN-9318-0020,2025-11-20,ACC-9318,Juniper Facilities Group JSC,Payroll top-up transfer — Zhezkazgan compound,-532925.03,USD
TXN-9412-0032,2025-11-20,ACC-9412,Cedarville Water Works Corp Group (Astana branch),"Bi-weekly payroll run — Ekibastuz block B, Q1",-747236.91,USD
TXN-B5-0011,2025-11-20,ACC-7205,Sentinel Insurance Group Group,Insurance deductible recovery — July 2024,44269450.06,USD
TXN-B5-0029,2025-11-20,ACC-7205,Ashford Property Co (Taraz site),Compressed air utility charge — Aktobe hub,-783983.17,USD
TXN-J4-0078,2025-11-20,ACC-7604,Glenwood Supply LLC Works,Severance payroll batch — H1,-331539.31,USD
TXN-S2-0025,2025-11-20,ACC-7002,Foxridge Facilities Solutions (Karaganda yard),Environmental liability insurance — Q3 2026,-1759837.71,USD
TXN-S2-0037,2025-11-20,ACC-7002,Astana Infrastructure Holding JSC,Bulk cement sales — Q4 deliveries,4598755.85,USD
TXN-9303-0029,2025-11-21,ACC-9303,Cedarville Leasing (Karaganda yard),"Marketing overbilling refund — Kyzylorda station, Q3",12419233.62,USD
TXN-9968-0032,2025-11-21,ACC-9968,Cedarville Leasing Enterprise,"VAT refund received — Oskemen unit, final call",1132697.74,USD
TXN-H2-0033,2025-11-21,ACC-7502,Foxridge Security Services Ltd,"Radio ad campaign schedule — Ekibastuz block B, July",-16484595.30,USD
TXN-H3-0039,2025-11-21,ACC-7503,Ironwood Stationery Solutions (Astana branch),"Customs duty and tax payment — Atyrau terminal, September",-2051164.54,USD
TXN-J1-0006,2025-11-21,ACC-7601,Almaty Retail Distribution LLP,Cold chain distribution sales settlement Q4,2706846.23,USD
TXN-J1-0062,2025-11-21,ACC-7601,Kingsley Tax Advisory Service Centre,Electricity overbilling refund — August,424149.01,USD
TXN-J1-0076,2025-11-21,ACC-7601,Eastgate Waste Systems Group (Uralsk annex),Business interruption insurance — Semey base,-226762.78,USD
TXN-J2-0015,2025-11-21,ACC-7602,Juniper Supply Trust Holding,Group medical insurance premium — Aktobe hub 2026,-5696596.55,USD
TXN-J2-0031,2025-11-21,ACC-7602,Juniper Janitorial Ltd Company (Taraz site),Social tax remittance — Ekibastuz block B,-2323239.53,USD
TXN-S3-0007,2025-11-21,ACC-7003,Globex Telecom (Semey base),Insurance claim reimbursement 2026,30059024.70,USD
TXN-X1-0088,2025-11-21,ACC-7830,Kingsley Property Partners (Kyzylorda station),Payroll tranche for field crew — period 03 2026,-7551435.48,USD
TXN-9091-0020,2025-11-22,ACC-9091,Ironwood Security LP Service Centre,Utility deposit returned — Kyzylorda station 2025,1154704.73,USD
TXN-9111-0029,2025-11-22,ACC-9111,Kingsley Payroll Trust (Semey base),"Customs duty and tax payment — Oskemen unit, final call 2024",-5362203.76,USD
TXN-9277-0017,2025-11-22,ACC-9277,Ironclad Security Services,Marketing photography and artwork — Zhezkazgan compound,-683159.65,USD
TXN-9535-0018,2025-11-22,ACC-9535,Vanguard Payroll Co Works,Water supply charge — period 02 2025,-119800.85,USD
TXN-9550-0030,2025-11-23,ACC-9550,Hartley Building Services Holdings,Waste water charge — Aktobe hub,-12303235.13,USD
TXN-9620-0039,2025-11-23,ACC-9620,Hartley Utility Trust Partners (Shymkent depot),Payroll clearing account sweep back — Kyzylorda station,9815028.09,USD
TXN-B5-0016,2025-11-23,ACC-7205,Eastgate Catering Services Service Centre,Hourly staff payroll — August,-1567883.86,USD
TXN-G2-0031,2025-11-23,ACC-7402,Kingsley Water Works Solutions (Shymkent depot),Telecom mobile fleet plan — period 02 2025,-139139136.45,USD
TXN-J2-0036,2025-11-23,ACC-7602,Hartley Power Associates (Aktobe hub),"Payroll accrual funding — Astana branch, period 03 2025",-244431.98,USD
TXN-J4-0061,2025-11-23,ACC-7604,Cedarville Catering Solutions (Semey base),Interest income on term deposit 2026,4471067.22,USD
TXN-9198-0028,2025-11-24,ACC-9198,Eastgate Landscaping LP (Zhezkazgan compound),Bi-weekly payroll run — Astana branch,-540611.35,USD
TXN-9667-0008,2025-11-24,ACC-9667,Kingsley Building Services Group (Kostanay centre),"Insurance claim reimbursement — Zhezkazgan compound, December 2026",41326886.75,EUR
TXN-B5-0015,2025-11-24,ACC-7205,Juniper Water Works Trust (Astana branch),Marketing translation and localisation — Oskemen unit,-2134857.09,USD
TXN-F2-0007,2025-11-24,ACC-7302,Astana Outdoor Media LLP,Fourth-quarter marketing campaign,-194944.53,USD
TXN-H5-0044,2025-11-24,ACC-7505,Dunmore Janitorial Services Service Centre,Quarterly interest coupon — H2 2024,-166056796.46,USD
TXN-S3-0025,2025-11-24,ACC-7003,Fairfield Leasing Partners,"Telecom leased line — Almaty office, period 01 2024",-4653049.85,USD
TXN-9042-0025,2025-11-25,ACC-9042,Bridgeport Catering Trust Company,"Antenna mast lease — Semey base, July",-246584.32,USD
TXN-9147-0025,2025-11-25,ACC-9147,Cascade Water Utility,"Construction all-risk insurance — Oskemen unit, Q4 2026",-1891941.80,USD
TXN-9665-0022,2025-11-25,ACC-9665,Cedarville Water Works Corp Ltd,Printed marketing collateral run — Pavlodar block,-10140641.27,USD
TXN-9738-0036,2025-11-25,ACC-9738,Riverside Realty Trust (Semey base),Interest on working capital line — Q2,-17000700.30,USD
TXN-B3-0035,2025-11-25,ACC-7203,Cedarville Tax Advisory Partners (Aktobe hub),Professional indemnity insurance,-6515617.14,USD
TXN-H4-0046,2025-11-25,ACC-7504,Ashford Property Co (Almaty office),Withholding tax reclaim received — Almaty office,141133.27,USD
TXN-J1-0053,2025-11-25,ACC-7601,Ashford Water Works Group (Almaty office),Sewer discharge levy 2024,-12843202.78,USD
TXN-J5-0040,2025-11-25,ACC-7605,Dunmore Water Works Co (Oskemen unit),Interest recovery on overpayment — Oskemen unit 2025,139323.98,USD
TXN-B2-0006,2025-11-26,ACC-7202,Ironwood Consulting Trading House,Political risk insurance — December,-4515968.72,USD
TXN-F1-0023,2025-11-26,ACC-7301,Foxridge Building Services Trust (Taraz site),Hourly staff payroll — September 2025,-10669942.44,USD
TXN-G1-0035,2025-11-26,ACC-7401,Eastgate Security Holdings (Astana branch),"Utility deposit returned — Turkistan point, December",6754519.83,USD
TXN-J3-0059,2025-11-26,ACC-7603,Cascade Water Utility Works (Pavlodar block),Customer newsletter marketing production — Turkistan point,-193026.31,USD
TXN-J4-0076,2025-11-26,ACC-7604,Ashford Realty Ltd Partners (Kyzylorda station),Fidelity bond insurance — Astana branch,-1023156.12,USD
TXN-J5-0022,2025-11-26,ACC-7605,Glenwood Leasing Holdings Trading House,Construction all-risk insurance — Uralsk annex 2026,-3895264.49,USD
TXN-X2-0026,2025-11-26,ACC-7831,Granger Utilities Holding,Insurance broker rebate — Shymkent depot,272072163.90,USD
TXN-9142-0015,2025-11-27,ACC-9142,Eastgate Power Inc Enterprise,Marketing translation and localisation — Kostanay centre 2025,-29656186.35,USD
TXN-9420-0025,2025-11-27,ACC-9420,Kingsley Power Holdings (Taraz site),"Industry exhibition stand marketing — Karaganda yard, May 2024",-244429.31,USD
TXN-9663-0037,2025-11-27,ACC-9663,Ashford Tax Advisory Holdings Supply (Kostanay centre),"Credit facility interest — Atyrau terminal, February 2026",-14289443.09,USD
TXN-9770-0019,2025-11-27,ACC-9770,Foxridge Maintenance Holdings (Oskemen unit),Ground lease instalment — instalment 1,-12653097.91,USD
TXN-9851-0004,2025-11-27,ACC-9851,Glenwood Landscaping Co (Turkistan point),"Payroll accrual reversal — Pavlodar block, H2 2026",8134710.31,USD
TXN-9912-0023,2025-11-27,ACC-9912,Foxridge Stationery (Ekibastuz block B),Vehicle livery marketing application — Zhezkazgan compound,-2473744.86,USD
TXN-F2-0016,2025-11-27,ACC-7302,Ironwood Leasing Partners Trading House,Directors and officers insurance — H2,-3219259.47,USD
TXN-J2-0002,2025-11-27,ACC-7602,Bridgeport Stationery Co (Kyzylorda station),Seasonal payroll run — Zhezkazgan compound,-2285650.59,USD
TXN-S3-0035,2025-11-27,ACC-7003,Ashford Consulting Partners (Uralsk annex),"Professional indemnity insurance — Shymkent depot, H2",-282226.92,USD
TXN-X1-0022,2025-11-27,ACC-7830,Turan Export Terminal LLP,Export terminal transhipment sales settlement Q4,3237455.82,USD
TXN-X1-0033,2025-11-27,ACC-7830,Eastgate Waste Systems Works,"Interest on overdraft sweep — Kyzylorda station, June",-892684.52,USD
TXN-X3-0009,2025-11-27,ACC-7832,Bridgeport Waste Systems Ltd (Zhezkazgan compound),Electricity for site lighting,-182517.86,USD
TXN-9010-0037,2025-11-28,ACC-9010,Hartley Logistics Associates JSC (Kostanay centre),Electricity bill — Q3 2024,-1044711.37,USD
TXN-9081-0010,2025-11-28,ACC-9081,Bridgeport Utility Co Holding,Warehouse lease — September,-1698304.37,USD
TXN-9083-0033,2025-11-28,ACC-9083,Bridgeport Water Works LP Partners,Insurance broker rebate — Semey base,128017.94,USD
TXN-9174-0034,2025-11-28,ACC-9174,Ironwood Maintenance Group Trading House,"Revolver interest — Astana branch, period 04",-8725114.54,USD
TXN-9660-0010,2025-11-28,ACC-9660,Hartley Leasing Services,Rent overpayment refunded — Karaganda yard,4624635.31,USD
TXN-9834-0027,2025-11-28,ACC-9834,Bridgeport Landscaping Services Ltd,Radio ad campaign schedule 2026,-15081099.29,USD
TXN-F1-0029,2025-11-28,ACC-7301,Glenwood Stationery Associates (Almaty office),"Political risk insurance — Kyzylorda station, Q1",-100517875.42,USD
TXN-J5-0006,2025-11-28,ACC-7605,Halcyon Facilities Group (Taraz site),Interest rebate on early repayment 2025,20732117.48,USD
TXN-S3-0032,2025-11-28,ACC-7003,Kingsley Power Holdings (Karaganda yard),"Unearned insurance premium return — Pavlodar block, Q3",1302511.02,USD
TXN-9778-0016,2025-11-29,ACC-9778,Ashford Power LP (Shymkent depot),"Directors and officers insurance — Almaty office, instalment 3",-1191453.62,USD
TXN-H2-0028,2025-11-29,ACC-7502,Stalwart Mutual Insurance Works (Almaty office),Water and sewer charge 2024,-1829039.83,USD
TXN-9123-0047,2025-11-30,ACC-9123,Northwind Catering Ltd,"Compressed air utility charge — Shymkent depot, July 2025",-9671428.50,USD
TXN-9299-0028,2025-11-30,ACC-9299,Juniper Water Works Trust (Shymkent depot),Sewer discharge levy — Shymkent depot,-18551532.04,USD
TXN-9569-0014,2025-11-30,ACC-9569,Foxridge Logistics LLC (Oskemen unit),Payroll tranche for field crew — H2,-17178218.96,USD
TXN-9721-0012,2025-11-30,ACC-9721,Dunmore Building Services (Atyrau terminal),Interest true-up charge — Uralsk annex 2024,-536280.29,USD
TXN-G1-0021,2025-11-30,ACC-7401,Cedarville Power Co Group (Kyzylorda station),Water charge adjustment credit — Oskemen unit 2025,342217.10,USD
TXN-J5-0005,2025-11-30,ACC-7605,Eastgate Property Partners,Insurance deductible recovery — Ekibastuz block B 2024,203917450.07,USD
TXN-J6-0012,2025-11-30,ACC-7606,Juniper Landscaping LLC,Marketing overbilling refund — Aktobe hub,11133727.62,USD
TXN-KC-REV-01,2025-11-30,TELE-4471,Interconnect Clearing House,Wholesale interconnect revenue Q4 2025,145768375.99,USD
TXN-9208-0044,2025-12-01,ACC-9208,Juniper Power Solutions (Kyzylorda station),"Office rent — Almaty office, Q2",-8847669.10,USD
TXN-9764-0024,2025-12-01,ACC-9764,Ironwood Supply Associates (Turkistan point),Digital media buy — search — Pavlodar block,-24084264.53,USD
TXN-B3-0028,2025-12-01,ACC-7203,Bridgeport Janitorial Solutions (Pavlodar block),Auto fleet insurance — November,-6553500.24,USD
TXN-F1-0042,2025-12-01,ACC-7301,Juniper Utility Holdings Company (Turkistan point),Insurance claim reimbursement — January,184238160.08,USD
TXN-F1-0060,2025-12-01,ACC-7301,Cedarville Supply Corp JSC,Digital media buy — search — Karaganda yard,-27429738.41,USD
TXN-F2-0021,2025-12-01,ACC-7302,Bridgeport Consulting Group,Auto fleet insurance 2025,-241344949.21,USD
TXN-G2-0039,2025-12-01,ACC-7402,Eastgate Stationery LLC JSC (Astana branch),"Interest on subordinated notes — Shymkent depot, Q3 2026",-113193.29,USD
TXN-J5-0021,2025-12-01,ACC-7605,Eastgate Courier Partners Group (Almaty office),Withholding tax reclaim received — Oskemen unit,3688757.83,USD
TXN-S1-0035,2025-12-01,ACC-7001,Eastgate Office Supplies Solutions Company,"Payroll accrual reversal — Astana branch, instalment 3",26098826.75,USD
TXN-X2-0027,2025-12-01,ACC-7831,Eastgate Payroll Co (Astana branch),"Payroll tranche for field crew — Astana branch, period 03",-493155.49,USD
TXN-9150-0023,2025-12-02,ACC-9150,Ironwood Landscaping Inc Partners,Withholding tax reclaim received — January 2024,4490705.22,USD
TXN-9791-0047,2025-12-02,ACC-9791,Foxridge Uniforms Partners Partners (Turkistan point),"Corporate income tax instalment — Oskemen unit, period 02 2025",-27078139.93,USD
TXN-B5-0006,2025-12-02,ACC-7205,Bridgeport Waste Systems Ltd (Oskemen unit),"Insurance broker rebate — Ekibastuz block B, November 2025",2050254.52,EUR
TXN-H4-0041,2025-12-02,ACC-7504,Eastgate Cleaning Corp (Atyrau terminal),"Marketing overbilling refund — Turkistan point, period 01",1173505.72,EUR
TXN-J2-0030,2025-12-02,ACC-7602,Kingsley Utility Services Supply,Group medical insurance premium 2024,-581331.08,USD
TXN-J4-0001,2025-12-02,ACC-7604,Juniper Consulting Associates (Oskemen unit),Rent for staff dormitory — September 2026,-5752729.31,USD
TXN-X2-0001,2025-12-02,ACC-7831,Foxridge Power LLC Ltd (Kyzylorda station),Property tax rebate — Zhezkazgan compound,6736833.18,USD
TXN-9202-0014,2025-12-03,ACC-9202,Juniper Janitorial Ltd (Oskemen unit),Workers comp insurance — instalment 3,-6023436.36,USD
TXN-B5-0049,2025-12-03,ACC-7205,Dunmore Security Solutions Partners (Almaty office),Unclaimed payroll returned 2026,222364.09,USD
TXN-9107-0035,2025-12-04,ACC-9107,Bridgeport Uniforms Trust Service Centre,"Sponsorship marketing of regional sports club — Atyrau terminal, period 04",-2296185.87,USD
TXN-9503-0020,2025-12-04,ACC-9503,Glenwood Cleaning Ltd,Parking garage lease — Pavlodar block 2026,-2854828.41,USD
TXN-B5-0024,2025-12-04,ACC-7205,Eastgate Logistics Inc (Turkistan point),Contractor payroll batch — Ekibastuz block B,-5373604.75,USD
TXN-H2-0009,2025-12-04,ACC-7502,Kingsley Office Supplies Corp (Ekibastuz block B),Marketing volume rebate — Oskemen unit,1213696.20,USD
TXN-H2-0032,2025-12-04,ACC-7502,Hartley Janitorial Corp,"Rent deposit returned — Pavlodar block, final call",660372.90,USD
TXN-H4-0019,2025-12-04,ACC-7504,Cedarville Cleaning Group (Pavlodar block),"Interest true-up charge — Uralsk annex, March 2025",-1156252.59,USD
TXN-J4-0075,2025-12-04,ACC-7604,Donau Metallhandel GmbH,European smelter offtake sales settlement Q4,2903650.09,EUR
TXN-J5-0045,2025-12-04,ACC-7605,Cedarville Tax Advisory Partners Enterprise (Karaganda yard),Digital media buy — search — Uralsk annex 2026,-289809.02,USD
TXN-S1-0046,2025-12-04,ACC-7001,Dunmore Catering Holdings (Kostanay centre),"Broadband telecom invoice — Kyzylorda station, instalment 1",-39550014.70,USD
TXN-X3-0068,2025-12-04,ACC-7832,Bridgeport Logistics Corp Group,"Land lease — Almaty office, May",-4407466.49,USD
TXN-J1-0064,2025-12-05,ACC-7601,Almaty Facility Services LLP,Cold store servicing and maintenance Q4,-1715190.94,USD
TXN-J1-0091,2025-12-05,ACC-7601,Vanguard Payroll Co (Pavlodar block),Marketing agency credit note — November 2025,5601580.95,USD
TXN-9217-0012,2025-12-06,ACC-9217,Dunmore Stationery Inc,"Interest on working capital line — Kyzylorda station, period 01",-552067.31,USD
TXN-9255-0028,2025-12-06,ACC-9255,Bridgeport Printing Holdings Supply,Marketing research panel subscription 2025,-3171233.95,USD
TXN-9930-0048,2025-12-06,ACC-9930,Ashford Janitorial Trust (Uralsk annex),Motor third-party insurance — February 2025,-122026.91,USD
TXN-9957-0005,2025-12-06,ACC-9957,Bridgeport Power Corp (Karaganda yard),Interest rebate on early repayment 2025,153261118.09,USD
TXN-F1-0045,2025-12-06,ACC-7301,Cedarville Consulting LP (Karaganda yard),"Electricity for pumping station — Aktobe hub, Q3",-7521236.31,USD
